word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs,length_range,wrong_model
babaabaabccbcbccbccbaababacbcabcabcbccbaabacbca,mod_4,47,17,medium,interleaved,1,near_miss,NO,mod4_batch033,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbabcabbbabacbbcbacaabccb,mod_4,26,13,low,random,1,near_miss,NO,mod4_batch033,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cbbbbbbbbacbbcbbbbb,mod_4,19,15,low,random,3,negative,NO,mod4_batch033,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
caacccaacaacaaaccacbbbbacacccc,mod_4,30,4,very_low,clustered,0,positive,YES,mod4_batch033,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbcbbbbbbba,mod_4,16,14,low,interleaved,2,negative,NO,mod4_batch034,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abbcbbcbbbbc,mod_4,12,8,low,random,0,positive,YES,mod4_batch034,YES,TRUE,NO,FALSE,1,1,1-15,gemini
cacccaaaacccaabbbcbccaaabaacab,mod_4,30,6,low,random,2,negative,NO,mod4_batch034,NO,TRUE,YES,FALSE,1,1,16-30,gemini
acaacacacacbbbbbbbbbbbbaaacaacacc,mod_4,33,12,low,clustered,0,positive,YES,mod4_batch035,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bcaaacabacacccabaaccaabcaaacccbaacacabaaaacaabcaacaabacccccc,mod_4,60,8,low,interleaved,0,positive,YES,mod4_batch035,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bacccaaccbacacccccbaaaacccabaaaacaca,mod_4,36,4,very_low,interleaved,0,positive,YES,mod4_batch035,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbccbbacccbbacbb,mod_4,16,8,low,random,0,positive,YES,mod4_batch036,YES,TRUE,NO,FALSE,1,1,16-30,gemini
acbbbbcbbbbbcabcbabbcbbb,mod_4,24,16,medium,random,0,positive,YES,mod4_batch036,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bcabaccbcaabacc,mod_4,15,4,very_low,interleaved,0,positive,YES,mod4_batch036,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbbbcbbbbbabbbbbabbbbbcbbbba,mod_4,29,24,medium,interleaved,0,positive,YES,mod4_batch036,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
baabaaabacbccc,mod_4,14,4,very_low,interleaved,0,positive,YES,mod4_batch036,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbccbbcabbbcbbbbbbbbbbbbbabbbbbbbbbbbb,mod_4,39,33,high,random,1,near_miss,NO,mod4_batch036,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcabacbcabccc,mod_4,13,4,very_low,interleaved,0,positive,YES,mod4_batch036,YES,TRUE,NO,FALSE,1,1,1-15,gemini
cccccccccccacaaccbaacacacaaaacaaccccaaaccbccabca,mod_4,48,3,very_low,random,3,negative,NO,mod4_batch036,NO,TRUE,YES,FALSE,1,1,31-60,gemini
aabcaaccaccccaabcaccacaacaaaccaaacacccaaaccccccaa,mod_4,49,2,very_low,random,2,negative,NO,mod4_batch036,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cacbcccccccaaabacbaccacaaccbcac,mod_4,31,4,very_low,random,0,positive,YES,mod4_batch037,YES,TRUE,NO,FALSE,1,1,31-60,gemini
caabbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_4,32,28,medium,clustered,0,positive,YES,mod4_batch037,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bcbbbbbbcbacbcbbbbbbbbbababbbbbbbbbbbbbbbabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_4,73,65,very_high,random,1,near_miss,NO,mod4_batch037,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bcbcbcbcbcbcbabcbaba,mod_4,20,10,low,interleaved,2,negative,NO,mod4_batch037,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbcbbbbbbabbbbbbcbbbbbbabbbbbbcbbbbbbcbbbbbbcbbbbbbabbbbbbcbbbbbc,mod_4,69,59,very_high,interleaved,3,negative,NO,mod4_batch037,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbaca,mod_4,31,28,medium,clustered,0,positive,YES,mod4_batch037,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bccacababbaccabbaaba,mod_4,20,7,low,random,3,negative,NO,mod4_batch037,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bcbccbacbcbacbcabcbcabaabacbcbaabcababcabcabcbcabacbca,mod_4,54,20,medium,interleaved,0,positive,YES,mod4_batch037,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cabcaabaaaacabbbbacbacacbaaabbabaacbccbcccabcccccccccbbbcbaacac,mod_4,63,18,medium,random,2,negative,NO,mod4_batch038,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bacaaaaacaccaaccbcbccbcacaaaaacccacac,mod_4,37,4,very_low,random,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,31-60,gemini
baaccabaccccbacacaabaaccabccaaabcacaccbacacabaaccaa,mod_4,51,8,low,interleaved,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,31-60,gemini
abcabbbbcbbabccbbccbbaa,mod_4,23,12,low,random,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbcbbbbbbbbabbbbabbbbbcbbbbbbb,mod_4,36,32,high,random,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,31-60,gemini
aaacbabcccbccaabc,mod_4,17,4,very_low,random,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,16-30,gemini
aaaababacaaaccaacacaaacbcbacc,mod_4,29,4,very_low,random,0,positive,YES,mod4_batch038,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbabbbbbbbbbbbcbbbbbbbbbb,mod_4,30,28,medium,random,0,positive,YES,mod4_batch039,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbcbbcbbababbcbbcbabbabbabbcbabbabbaba,mod_4,38,24,medium,interleaved,0,positive,YES,mod4_batch039,YES,TRUE,NO,FALSE,1,1,31-60,gemini
acabccaaccccaaaa,mod_4,16,1,very_low,random,1,near_miss,NO,mod4_batch039,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abbccccbbcaccbabbababbacccbcccccbccbbbaccbabababbcacbabcbcbbababbc,mod_4,66,28,medium,random,0,positive,YES,mod4_batch039,YES,TRUE,NO,FALSE,1,1,61-100,gemini
bbbbbbbcbbbbbbbbbcbbbbbbbbbbbbbbbbbbaabbcbbbbbbbbbbbb,mod_4,53,48,high,random,0,positive,YES,mod4_batch039,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
acaaacaccababccbcbcacbacacaaaaabcbcabaaaaacacbabbacaaabcaaabccaccbacacaccaacbacccacacccabccacacaa,mod_4,97,16,medium,random,0,positive,YES,mod4_batch039,YES,TRUE,NO,FALSE,1,1,61-100,gemini
cccccacccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaacaaaccaaaaaaaaacaacaaccaccaccaac,mod_4,91,46,high,clustered,2,negative,NO,mod4_batch040,NO,TRUE,YES,FALSE,1,1,61-100,gemini
aaccabbbbbbbbbbbbacaaccaccccc,mod_4,29,12,low,clustered,0,positive,YES,mod4_batch040,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bccbaabaacbacbcacbcabaccbaabcaabccbcacbacbaacbaabcacbacbaca,mod_4,59,17,medium,interleaved,1,near_miss,NO,mod4_batch040,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbcbbbbbc,mod_4,12,10,low,interleaved,2,negative,NO,mod4_batch040,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbbcac,mod_4,7,4,very_low,clustered,0,positive,YES,mod4_batch040,NO,FALSE,YES,TRUE,1,1,1-15,chatgpt
ccbcaaacaccccaacaacacaccacccaaccccaaaccccacaacbaa,mod_4,49,2,very_low,random,2,negative,NO,mod4_batch040,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbabcbabbabcbabbabababbcbaba,mod_4,28,16,medium,interleaved,0,positive,YES,mod4_batch040,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_4,57,56,very_high,interleaved,0,positive,YES,mod4_batch041,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
caaaacaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacaca,mod_4,44,30,medium,clustered,2,negative,NO,mod4_batch041,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbabbbbbcabbabbcbbccb,mod_4,22,15,low,random,3,negative,NO,mod4_batch041,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbabbbbbbbbbbbbbbbabbbbbbbbbbbbbba,mod_4,47,44,high,interleaved,0,positive,YES,mod4_batch041,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_4,88,86,very_high,interleaved,2,negative,NO,mod4_batch041,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbcbcbababcbcbcbabcbabcbabcbabbabcbabababcbcbababababcbcbcba,mod_4,60,31,high,interleaved,3,negative,NO,mod4_batch041,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bacacbacacbaaaabaaaac,mod_4,21,4,very_low,interleaved,0,positive,YES,mod4_batch041,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccaaaccccccacacaccaaabacacaaccaaccccccaaaacccacc,mod_4,48,1,very_low,random,1,near_miss,NO,mod4_batch041,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cbbbbbbbbbbbbbbbbbbbbaacc,mod_4,25,20,medium,clustered,0,positive,YES,mod4_batch041,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bacbacbacabaabaacbccbcccbccbaaabcabaac,mod_4,38,11,low,interleaved,3,negative,NO,mod4_batch042,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbbbbabbbbbcbbbbba,mod_4,19,16,medium,interleaved,0,positive,YES,mod4_batch042,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccacbbbbbbbbbbbbbbbbbbbbbbbbbac,mod_4,31,25,medium,clustered,1,near_miss,NO,mod4_batch042,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbabbabbabbbabbabbc,mod_4,20,14,low,interleaved,2,negative,NO,mod4_batch042,NO,TRUE,YES,FALSE,1,1,16-30,gemini
aacaccacacaabbbbbbbbbbbbbbbbaccccaacaccacacacacaaac,mod_4,51,16,medium,clustered,0,positive,YES,mod4_batch042,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbabbbcacabbab,mod_4,14,8,low,random,0,positive,YES,mod4_batch042,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbbbbbbcbbbbbbbcb,mod_4,18,16,medium,random,0,positive,YES,mod4_batch042,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccbacacccbacabcccccbcabbcbcacaccabaaaaaacaacbbccacaccaaacccabcbcacacaabaababccaabbacaccaccaccccaa,mod_4,97,17,medium,random,1,near_miss,NO,mod4_batch042,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbbbbbbbbbbbbcbabbbb,mod_4,21,19,medium,random,3,negative,NO,mod4_batch042,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbcabbcbbbbacacbbbbabcb,mod_4,25,16,medium,random,0,positive,YES,mod4_batch042,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccccacaccaacaaaccccacbcaaabaaccbaccaccacaaacbaccacca,mod_4,52,4,very_low,random,0,positive,YES,mod4_batch043,YES,TRUE,NO,FALSE,1,1,31-60,gemini
caccacacaacaaaaaccaaccbbbbbbbbbbbbbbbbbacccccaccccaacacacaa,mod_4,59,17,medium,clustered,1,near_miss,NO,mod4_batch043,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbabbabbbcbbcbba,mod_4,17,12,low,interleaved,0,positive,YES,mod4_batch043,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccaacccacccaaacacccaacaaaaccacacccaccaacaccccccaaccbbbcac,mod_4,57,3,very_low,clustered,3,negative,NO,mod4_batch043,NO,TRUE,YES,FALSE,1,1,31-60,gemini
acabaacacaccacacbccccaccbcacbbaabcaccacaaaaaaaabcacbccaaaac,mod_4,59,8,low,random,0,positive,YES,mod4_batch043,YES,TRUE,NO,FALSE,1,1,31-60,gemini
cbcbbabbcbbbc,mod_4,13,8,low,random,0,positive,YES,mod4_batch043,YES,TRUE,NO,FALSE,1,1,1-15,gemini
caaacccccccacbbbbbbbbbbbbbbbbbbbbbbaaac,mod_4,39,22,medium,clustered,2,negative,NO,mod4_batch043,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
aabaacacaccaaacaacac,mod_4,20,1,very_low,random,1,near_miss,NO,mod4_batch044,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbcbbbbbbbbbbb,mod_4,14,13,low,random,1,near_miss,NO,mod4_batch044,YES,FALSE,NO,TRUE,1,1,1-15,chatgpt
bbbbbbbbbbbabbcbbbbacbbbbbbbbbbcbbbbbbb,mod_4,39,34,high,random,2,negative,NO,mod4_batch044,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbbaccaabccaacaacccca,mod_4,22,4,very_low,random,0,positive,YES,mod4_batch044,YES,TRUE,NO,FALSE,1,1,16-30,gemini
cacaccacbcaabacacacacaccacaaccccccbcaaaacaaacaac,mod_4,48,3,very_low,random,3,negative,NO,mod4_batch044,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
cccabbbbbbbbbbccaccacccaaaaacaccacaaaaccaaacaccacccaccaacacaaaaaccccccaaa,mod_4,73,10,low,clustered,2,negative,NO,mod4_batch044,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbbbbbbbbbcbbbbbbbbbabbbbbbbbbabbbbbbbbbabbbbbbbbbabbbbbbbbba,mod_4,61,55,very_high,interleaved,3,negative,NO,mod4_batch044,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbabbababbcbc,mod_4,13,8,low,interleaved,0,positive,YES,mod4_batch044,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbbbcbbbbbcbbbbbcbbbbba,mod_4,24,20,medium,interleaved,0,positive,YES,mod4_batch044,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbabcbbabcbabbababbababcbbabcbbcbabcbbabcbbcbcbcbbcbaba,mod_4,55,32,high,interleaved,0,positive,YES,mod4_batch045,YES,TRUE,NO,FALSE,1,1,31-60,gemini
acccabbbbbbbbbbbbbbbbbc,mod_4,23,17,medium,clustered,1,near_miss,NO,mod4_batch045,NO,TRUE,YES,FALSE,1,1,16-30,gemini
aacabbcaabcaacccaaaacbbbaabcacacaccacbbcbbacbbcaccac,mod_4,52,13,low,random,1,near_miss,NO,mod4_batch045,NO,TRUE,YES,FALSE,1,1,31-60,gemini
ababbcbabbbbbaccbcabaaccbcacabbaabbbbbaacbbaaabaaaababb,mod_4,55,25,medium,random,1,near_miss,NO,mod4_batch045,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bababababacbabababcbcc,mod_4,22,10,low,interleaved,2,negative,NO,mod4_batch045,NO,TRUE,YES,FALSE,1,1,16-30,gemini
accbbbbaabaaabbcbcc,mod_4,19,8,low,random,0,positive,YES,mod4_batch045,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_4,54,52,very_high,interleaved,0,positive,YES,mod4_batch046,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbabababbbbbccbbbbaccbbabbbacbcbcbaaba,mod_4,39,23,medium,random,3,negative,NO,mod4_batch046,NO,TRUE,YES,FALSE,1,1,31-60,gemini
babbcbab,mod_4,8,5,very_low,random,1,near_miss,NO,mod4_batch046,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbbbbcbbabbbbbcbcbbbbcbbbbbb,mod_4,29,24,medium,random,0,positive,YES,mod4_batch046,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbabbcbbcbbabbc,mod_4,16,11,low,interleaved,3,negative,NO,mod4_batch046,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bcabccbccbaabacbacbacbac,mod_4,24,8,low,interleaved,0,positive,YES,mod4_batch046,YES,TRUE,NO,FALSE,1,1,16-30,gemini
baaaaacaabcccccccccbacaccaaccbcaaacccccbacccacaccbcacacacccbcccccaaaabccaacccaa,mod_4,79,8,low,interleaved,0,positive,YES,mod4_batch046,YES,TRUE,NO,FALSE,1,1,61-100,gemini
bbabcbcbcbcbbcbcbabcbabbabcbcbababbcbababababa,mod_4,46,25,medium,interleaved,1,near_miss,NO,mod4_batch046,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbbbbbbbba,mod_4,18,17,medium,clustered,1,near_miss,NO,mod4_batch046,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cccacaabbcccbccabccca,mod_4,21,4,very_low,random,0,positive,YES,mod4_batch046,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbcbbbbbabbbbbabbbbbcbbbbbabbbbbcbbbbbabbbbbcbbbbbc,mod_4,54,45,high,interleaved,1,near_miss,NO,mod4_batch047,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bccccbcaaacbaaaccbaacccbacaaabacacabacaaabacaca,mod_4,47,8,low,interleaved,0,positive,YES,mod4_batch047,YES,TRUE,NO,FALSE,1,1,31-60,gemini
aacacaccacaaccaacaaacccaaacabbbbbbbbbbbbbacaa,mod_4,45,13,low,clustered,1,near_miss,NO,mod4_batch047,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
ccbcbaabcccaccccbc,mod_4,18,4,very_low,random,0,positive,YES,mod4_batch047,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbba,mod_4,52,50,high,interleaved,2,negative,NO,mod4_batch047,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbcbcbabaabababcbccbcbcbcbaabcbcbabcabcbabababaabcbcbcbaabcbcbabaababababcabababcbaa,mod_4,85,38,high,interleaved,2,negative,NO,mod4_batch047,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cabccbcbbacbacabcbbacbaaccacabacabbbcbbacbbcbcaabccbcaacbcacacbbababbcbbcaaccaabacccacccbbccacbcc,mod_4,97,32,high,random,0,positive,YES,mod4_batch047,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbcbcbabababcbabcbababcbcbcbcbababcbabcbcbcbcbababcbcbcbcbcbcbababcbcbcbcbabcbcbcbabcbc,mod_4,87,44,high,interleaved,0,positive,YES,mod4_batch048,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
aaacacaaccacccacaacccccaccaaaccbbbbbbbbacaaaaacaacaccaccacccacaaccacaaaa,mod_4,72,8,low,clustered,0,positive,YES,mod4_batch048,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
baaaabcaacbacacabcacabaaacc,mod_4,27,5,very_low,interleaved,1,near_miss,NO,mod4_batch048,NO,TRUE,YES,FALSE,1,1,16-30,gemini
accacacccaaacacaccaaccccacccbbbbbbbbbbbbbbbbbbbbaccccaaaaacaacaccaaaccacccaca,mod_4,77,20,medium,clustered,0,positive,YES,mod4_batch048,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
abbbbbbbbbbbbbbbbbbbbc,mod_4,22,20,medium,clustered,0,positive,YES,mod4_batch048,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
babcaabcbabccbcabaaaabbbcbbbc,mod_4,29,13,low,random,1,near_miss,NO,mod4_batch049,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cacaacaccccaacacabbbbbbbbbbbbbbbbbbbbbbbbbbbccaccaaacacaaa,mod_4,58,27,medium,clustered,3,negative,NO,mod4_batch049,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bcbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbcbbbbbbb,mod_4,55,51,very_high,random,3,negative,NO,mod4_batch049,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbbbb,mod_4,13,13,low,interleaved,1,near_miss,NO,mod4_batch049,YES,FALSE,NO,TRUE,1,1,1-15,chatgpt
bacccaccaaaaaccaaaacacaccccacabbc,mod_4,33,3,very_low,random,3,negative,NO,mod4_batch049,NO,TRUE,YES,FALSE,1,1,31-60,gemini
ababcaccaabcaaaabccaccccaacaaaccaacacacacbbcccacb,mod_4,49,7,low,random,3,negative,NO,mod4_batch049,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbababacbcbabaabababacbcbcbacbababacbababaababcbcababcbccbcbcbcababcbaa,mod_4,72,31,high,interleaved,3,negative,NO,mod4_batch050,NO,TRUE,YES,FALSE,1,1,61-100,gemini
abccaaabbcacccacaabcabbccbcaccbacabcacccaabcbbccabbcacbcbbabcaabbbcaccababcbbaacaaa,mod_4,83,25,medium,random,1,near_miss,NO,mod4_batch050,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbcabbbbcbcacccbbbabbbbaababbcabca,mod_4,35,19,medium,random,3,negative,NO,mod4_batch050,NO,TRUE,YES,FALSE,1,1,31-60,gemini
accacaacbaacbabacccacacaccbaccccbaaacabaaccaaa,mod_4,46,6,low,random,2,negative,NO,mod4_batch050,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbabccbabcbacbcbabccbababacbabacbcbcbacbabcbacbcbabcabcbabccbabcc,mod_4,66,28,medium,interleaved,0,positive,YES,mod4_batch050,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
cbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbb,mod_4,42,39,high,random,3,negative,NO,mod4_batch050,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
acbbbbbbbbbbbbbbbbbbbbbbbbc,mod_4,27,24,medium,clustered,0,positive,YES,mod4_batch050,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
babbbbbabbbcbbbbbacbaaacbbbbb,mod_4,29,20,medium,random,0,positive,YES,mod4_batch050,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbabcbbbbbbbbbbbbcbbbbccbbbbbbbabbbcbbbbbbbbbabbbbbb,mod_5,57,49,high,random,4,negative,NO,mod5_batch001,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbcbcbcbcbbbabbbbbccbcbabbbbabab,mod_5,37,26,medium,random,1,near_miss,NO,mod5_batch001,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbababcbabcbcbcbaba,mod_5,20,10,low,interleaved,0,positive,YES,mod5_batch001,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbcbbbbbbbbbbbabbbbbbbbbbbcbbbbbbbbbbc,mod_5,47,43,high,interleaved,3,negative,NO,mod5_batch001,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
cbbcabbbacaacaabcbbbb,mod_5,21,10,low,random,0,positive,YES,mod5_batch001,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccbcacbababccabcabbccaaaaacbabba,mod_5,32,10,low,random,0,positive,YES,mod5_batch001,YES,TRUE,NO,FALSE,1,1,31-60,gemini
accbbbbbbbbbbbbbbbba,mod_5,20,16,medium,clustered,1,near_miss,NO,mod5_batch002,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cccacacacccccaacacccaaaccacccaaaaccaaaccaacacacacacccacccccccaabbbbbbbbbbcaaaaaccccac,mod_5,85,10,low,clustered,0,positive,YES,mod5_batch002,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbbabbbbbbbbbbbbbbbbbb,mod_5,22,21,medium,random,1,near_miss,NO,mod5_batch002,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
abbabcacaaabab,mod_5,14,5,very_low,random,0,positive,YES,mod5_batch002,YES,TRUE,NO,FALSE,1,1,1-15,gemini
abbcbbbcbcbcbbbacabbcbabacb,mod_5,27,15,low,random,0,positive,YES,mod5_batch003,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bcccacacaccaacacbbacacaaaccaccccacaacbbcacbcacbabccac,mod_5,53,8,low,random,3,negative,NO,mod5_batch003,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbcbbabbcbbabbcbc,mod_5,17,11,low,interleaved,1,near_miss,NO,mod5_batch003,NO,TRUE,YES,FALSE,1,1,16-30,gemini
aaabbbbbbbbbbbbbbbbbaaaccaacacccaaaa,mod_5,36,17,medium,clustered,2,negative,NO,mod5_batch003,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bcbabcbcbaabcbcbcbabccbcbcbcbcabcbcbcbcbacbcbabcbcc,mod_5,51,23,medium,interleaved,3,negative,NO,mod5_batch003,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_5,56,54,very_high,interleaved,4,negative,NO,mod5_batch004,NO,TRUE,YES,FALSE,1,1,31-60,gemini
aaaaaacacccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaa,mod_5,81,66,very_high,clustered,1,near_miss,NO,mod5_batch004,NO,TRUE,YES,FALSE,1,1,61-100,gemini
acabca,mod_5,6,1,very_low,random,1,near_miss,NO,mod5_batch004,YES,FALSE,NO,TRUE,1,1,1-15,chatgpt
acbbbcbbcbbabbabbababbcabacabbbbbbbbcacaabaaaabbbcacbba,mod_5,55,29,medium,random,4,negative,NO,mod5_batch004,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcbabcbabababcbabababcbababca,mod_5,29,14,low,interleaved,4,negative,NO,mod5_batch004,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbcacbbbbbbaabbbbcbbb,mod_5,24,18,medium,random,3,negative,NO,mod5_batch004,NO,TRUE,YES,FALSE,1,1,16-30,gemini
babcbabcab,mod_5,10,5,very_low,random,0,positive,YES,mod5_batch004,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbabbbbcabbbbbbbbbbbbbcbbacbbbbaabbbbbbbbbbbbbcbbcbbbbca,mod_5,57,45,high,random,0,positive,YES,mod5_batch004,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
babababababababababac,mod_5,21,10,low,interleaved,0,positive,YES,mod5_batch004,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbabbbbbabbcbbcbabbbbccbbbbbbabbbbbbbbbabbbc,mod_5,44,34,high,random,4,negative,NO,mod5_batch005,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbabbbcbbbabbbabbbcbbbc,mod_5,24,18,medium,interleaved,3,negative,NO,mod5_batch005,NO,TRUE,YES,FALSE,1,1,16-30,gemini
