word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs
baabbcaccbbcbbaaaaaacbbacaaacaabacaccacbbacbcbbbacccbbbb,mod_3,56,20,medium,random,2,negative,NO,mod3_batch009,NO,TRUE,NO,TRUE,1,1
cacaacaaacacccaaccacaccccaaccccaaacccc,mod_3,38,0,very_low,clustered,0,positive,YES,mod3_batch009,YES,TRUE,YES,TRUE,1,1
bbbbabbbbbbbbbbbbbbbbbbbbbbbbbabbbbbbbb,mod_3,39,37,high,random,1,near_miss,NO,mod3_batch009,NO,TRUE,YES,FALSE,1,1
aaacbaaccccccaaacacacc,mod_3,22,1,very_low,random,1,near_miss,NO,mod3_batch009,NO,TRUE,NO,TRUE,1,1
accbbbbbb,mod_3,9,6,low,clustered,0,positive,YES,mod3_batch009,YES,TRUE,YES,TRUE,1,1
bbcbabbcbabcbbcbababbabcbc,mod_3,26,15,low,interleaved,0,positive,YES,mod3_batch009,YES,TRUE,YES,TRUE,1,1
bbcbbabbcbbcbbcbbabbcbbcbbabbabbabbcbba,mod_3,39,26,medium,interleaved,2,negative,NO,mod3_batch009,NO,TRUE,YES,FALSE,1,1
bcccbccabacaa,mod_3,13,3,very_low,interleaved,0,positive,YES,mod3_batch009,YES,TRUE,NO,FALSE,1,1
abbc,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch009,NO,TRUE,NO,TRUE,1,1
cbbb,mod_3,4,3,very_low,random,0,positive,YES,mod3_batch009,YES,TRUE,YES,TRUE,1,1
bbbbabbbbabbbcbbbbabbba,mod_3,23,18,medium,interleaved,0,positive,YES,mod3_batch010,YES,TRUE,NO,FALSE,1,1
aacccacacccccaaaaacaaccaaccccaacaacaccaaaaaa,mod_3,44,0,very_low,random,0,positive,YES,mod3_batch010,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_3,89,87,very_high,interleaved,0,positive,YES,mod3_batch010,NO,FALSE,YES,TRUE,1,1
baacacbaaccabaaccaabaccacbaccccbacccaabacacabaaacca,mod_3,51,8,low,interleaved,2,negative,NO,mod3_batch010,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbcbbbbbbbba,mod_3,19,17,medium,interleaved,2,negative,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
bcbbabbabbbbcbbcbbbbbbccbbcbcb,mod_3,30,21,medium,random,0,positive,YES,mod3_batch010,NO,FALSE,NO,FALSE,1,1
babacbcabcbcabaabccbcbcabacbacbcbccbccbabcabccbaabcbcabccbcabcbaabcabac,mod_3,71,26,medium,interleaved,2,negative,NO,mod3_batch010,YES,FALSE,NO,TRUE,1,1
cabbbcaaaaaaacaacaaaccaaaaacaacccccccacaaaaacaccaccccacaaacc,mod_3,60,3,very_low,clustered,0,positive,YES,mod3_batch010,YES,TRUE,YES,TRUE,1,1
ccaaaccacccaaccca,mod_3,17,0,very_low,random,0,positive,YES,mod3_batch010,YES,TRUE,YES,TRUE,1,1
aacacaaaccaaccaaccabbbbbbcaaccacacacaa,mod_3,38,6,low,clustered,0,positive,YES,mod3_batch010,YES,TRUE,YES,TRUE,1,1
ccaaaaaaccaaaaaaccaaacccab,mod_3,26,1,very_low,clustered,1,near_miss,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaacaacccaccacccaccccacacc,mod_3,59,30,medium,clustered,0,positive,YES,mod3_batch010,NO,FALSE,NO,FALSE,1,1
bbbbbbabbbbbbbbbbabbbbb,mod_3,23,21,medium,random,0,positive,YES,mod3_batch010,YES,TRUE,NO,FALSE,1,1
ccbbaaacaaacccacaccacccaaacccccacaacc,mod_3,37,2,very_low,clustered,2,negative,NO,mod3_batch010,NO,TRUE,YES,FALSE,1,1
cbbbbbbbbbbbbbbbbaaaaa,mod_3,22,16,medium,clustered,1,near_miss,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
bcabcaabacbaccbaabcccbaabcccbccbaaabaabcaabcabcccbacbcacbaabcacbccbaaa,mod_3,70,20,medium,interleaved,2,negative,NO,mod3_batch010,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbcaccaccacc,mod_3,24,14,low,clustered,2,negative,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
bbcbabababbabcbcbcbbabcbababbabcbcbabbcbabcbcbabbabcbababbcbcbababbabcbababbabcbababc,mod_3,85,47,high,interleaved,2,negative,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
acacaacacacaaccaacacacaaaccacaacacaacaabaccca,mod_3,45,1,very_low,clustered,1,near_miss,NO,mod3_batch010,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,57,56,very_high,interleaved,2,negative,NO,mod3_batch010,YES,FALSE,YES,FALSE,1,1
ccbcbcacaaaabbbacbabcabaacacbcbbbbbbabacbabaabbbabacbbccbb,mod_3,58,26,medium,random,2,negative,NO,mod3_batch011,NO,TRUE,NO,TRUE,1,1
bbbbcbaabbbbbbacbbbbbbabcbba,mod_3,28,20,medium,random,2,negative,NO,mod3_batch011,NO,TRUE,YES,FALSE,1,1
babcababbbbcbbbcb,mod_3,17,11,low,random,2,negative,NO,mod3_batch011,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbbbbb,mod_3,18,18,medium,random,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
caabbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccaaaaaaacaacac,mod_3,48,29,medium,clustered,2,negative,NO,mod3_batch011,NO,TRUE,NO,TRUE,1,1
aacaaabcccbaaacccbaccaaacacaccccabacaccbcbacbb,mod_3,46,8,low,random,2,negative,NO,mod3_batch011,NO,TRUE,NO,TRUE,1,1
aabbbbbbbbbbbbbbbbbbc,mod_3,21,18,medium,clustered,0,positive,YES,mod3_batch011,NO,FALSE,NO,FALSE,1,1
aaccacaacacaccacaacc,mod_3,20,0,very_low,clustered,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
aaaaaccaccacacccccaaacaacaacaa,mod_3,30,0,very_low,interleaved,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
cbbbacaabbbbbbbcabbbbabbbb,mod_3,26,18,medium,random,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
aacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_3,64,60,very_high,clustered,0,positive,YES,mod3_batch011,NO,FALSE,NO,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbabbbbbbbbb,mod_3,39,38,high,random,2,negative,NO,mod3_batch011,NO,TRUE,NO,TRUE,1,1
ccabbbbbbbbbbbbbac,mod_3,18,13,low,clustered,1,near_miss,NO,mod3_batch011,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbaacaa,mod_3,14,9,low,clustered,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
cacbabacbbaaa,mod_3,13,4,very_low,random,1,near_miss,NO,mod3_batch011,NO,TRUE,YES,FALSE,1,1
bbbcbbbcbbbc,mod_3,12,9,low,interleaved,0,positive,YES,mod3_batch011,YES,TRUE,NO,FALSE,1,1
cccbbbbbbcacccccaacccaaa,mod_3,24,6,low,clustered,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
abbbbbbbbbbbbbbbbbbbc,mod_3,21,19,medium,clustered,1,near_miss,NO,mod3_batch011,NO,TRUE,NO,TRUE,1,1
bbb,mod_3,3,3,very_low,random,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
cccacaacaaaaaacaaaaaaccabbbbbbbbbbbbcca,mod_3,39,12,low,clustered,0,positive,YES,mod3_batch011,YES,TRUE,YES,TRUE,1,1
baacccaaacca,mod_3,12,1,very_low,clustered,1,near_miss,NO,mod3_batch012,NO,TRUE,YES,FALSE,1,1
acbbbbbbbbacbbbbbbbbbbbbbbbbbbbbbbabbbbbbbbababb,mod_3,48,41,high,random,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
baaccaccaacaaccbaaaaccacccaaacbaccaaccacacccabcccaacaccacaaa,mod_3,60,4,very_low,interleaved,1,near_miss,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
bb,mod_3,2,2,very_low,random,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
aaccaaaa,mod_3,8,0,very_low,interleaved,0,positive,YES,mod3_batch012,YES,TRUE,YES,TRUE,1,1
aba,mod_3,3,1,very_low,random,1,near_miss,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
cbbbbbbbbbccccaaaacccca,mod_3,23,9,low,clustered,0,positive,YES,mod3_batch012,YES,TRUE,YES,TRUE,1,1
cacabbbbbbbbbbbbbbbbacacacacaaccaccacacccccacaca,mod_3,48,16,medium,clustered,1,near_miss,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
aacaacaaacaaaacbaaccacabaaaccaaccccacccaaccaaccccaaccaaabcaabacaccaaccbaaaaaaaccaabaaacccccbacc,mod_3,95,7,low,random,1,near_miss,NO,mod3_batch012,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbaccacccacaaaccccaca,mod_3,33,14,low,clustered,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
bbabbcbbaba,mod_3,11,7,low,interleaved,1,near_miss,NO,mod3_batch012,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_3,55,53,very_high,interleaved,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
acacaccccaaacccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacccacacacaaaaaaccaacaaaacc,mod_3,96,54,very_high,clustered,0,positive,YES,mod3_batch012,NO,FALSE,YES,TRUE,1,1
cbcbbcbbb,mod_3,9,6,low,random,0,positive,YES,mod3_batch012,YES,TRUE,YES,TRUE,1,1
cacbbbbbbbbbbbbbbbbbbbbbbb,mod_3,26,23,medium,clustered,2,negative,NO,mod3_batch012,YES,FALSE,NO,TRUE,1,1
baaccaaabacaaacc,mod_3,16,2,very_low,interleaved,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
ccccaacaccccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaccaaccaacaccacaacca,mod_3,89,57,very_high,clustered,0,positive,YES,mod3_batch012,NO,FALSE,NO,FALSE,1,1
cccccaaacaaaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,54,40,high,clustered,1,near_miss,NO,mod3_batch012,NO,TRUE,YES,FALSE,1,1
cbbbabbcbbbbcbb,mod_3,15,11,low,random,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
acbb,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch012,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,47,47,high,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
bbbbabbbabbbabbbabbbbabbbabbbabbba,mod_3,34,26,medium,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
bcbcabaabaababaabaabcabaa,mod_3,25,9,low,interleaved,0,positive,YES,mod3_batch013,YES,TRUE,YES,TRUE,1,1
accacccbbbbbbbbbbbbbbbbbbbb,mod_3,27,20,medium,clustered,2,negative,NO,mod3_batch013,YES,FALSE,NO,TRUE,1,1
ccbacc,mod_3,6,1,very_low,random,1,near_miss,NO,mod3_batch013,YES,FALSE,NO,TRUE,1,1
baaaaaccacaaaaacaccaacaacaaaabaaacaaacaaaccaaacaccaacacacac,mod_3,59,2,very_low,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
accabbbbbbbbbccccac,mod_3,19,9,low,clustered,0,positive,YES,mod3_batch013,YES,TRUE,YES,TRUE,1,1
baccccacaaaaccccccccacacacccbaacccaacaaaaaaacacccaaaccacbcacaaccaccaaccccaccacaaacaca,mod_3,85,3,very_low,interleaved,0,positive,YES,mod3_batch013,YES,TRUE,YES,TRUE,1,1
aacaacacaccaaaacccaccaccccaccacacaaaaaacaacaccccbccaacaacaaaccaaaacaaaacccacaaacaaaccaccaaccacaaaac,mod_3,99,1,very_low,clustered,1,near_miss,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
abacaaccacacacacabbbaaacbabccacabbaabaabccaaa,mod_3,45,10,low,random,1,near_miss,NO,mod3_batch013,NO,TRUE,YES,FALSE,1,1
bcbaabccbaabccbccbabccbaabacbaabccbccbcbacbacbacbaabccbaa,mod_3,57,20,medium,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbca,mod_3,63,61,very_high,clustered,1,near_miss,NO,mod3_batch013,NO,TRUE,YES,FALSE,1,1
bcccccbacccccbaaacacbacaccabcccacabcccaaabaccaaabcaaaacbaaacaabacaccabaacaacbaacaacbcccaacbaccccc,mod_3,97,14,low,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
cabbbbbaaccacca,mod_3,15,5,very_low,clustered,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
bbabbcbabbabcbbaba,mod_3,18,11,low,interleaved,2,negative,NO,mod3_batch013,NO,TRUE,YES,FALSE,1,1
cb,mod_3,2,1,very_low,random,1,near_miss,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
acaccaaabcbbcbcacbccccca,mod_3,24,5,very_low,random,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
bcba,mod_3,4,2,very_low,random,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
cccaaccccacacaaacaaaccaaaccbbbbbbbbbbbbbbbaccacaaaaaaacacc,mod_3,58,15,low,clustered,0,positive,YES,mod3_batch013,YES,TRUE,YES,TRUE,1,1
caaaaabbbbbbbbbbb,mod_3,17,11,low,clustered,2,negative,NO,mod3_batch013,NO,TRUE,NO,TRUE,1,1
cccccaaabaaccbbaaacaaacccbacccccccaccbccaaaaaaccaac,mod_3,51,5,very_low,random,2,negative,NO,mod3_batch014,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbabbbbbbbbbcbbbbbbbbbbcbbbbbbbbbc,mod_3,42,38,high,interleaved,2,negative,NO,mod3_batch014,NO,TRUE,YES,FALSE,1,1
cacacccabaacaccaabcacaac,mod_3,24,2,very_low,random,2,negative,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaa,mod_3,54,51,very_high,clustered,0,positive,YES,mod3_batch014,YES,TRUE,NO,FALSE,1,1
accbbbbbbbcacaacaacacaacaacaccc,mod_3,31,7,low,clustered,1,near_miss,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
caaccacabbbbbbbbaccccaacaacaaaacccaaaacaccaccaccacaccccccaacccaccacacacaa,mod_3,73,8,low,clustered,2,negative,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
bbbbbabbbbbcbbbbbbabbbbbbbbbbbbabbbbbbbbbbbbbbbcbbabbbbbb,mod_3,57,51,very_high,random,0,positive,YES,mod3_batch014,NO,FALSE,NO,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,96,96,very_high,interleaved,0,positive,YES,mod3_batch014,NO,FALSE,YES,TRUE,1,1
ccacccccaacaacccaccaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaccaaa,mod_3,67,39,high,clustered,0,positive,YES,mod3_batch014,YES,TRUE,YES,TRUE,1,1
acaaaacccabbacaaacc,mod_3,19,2,very_low,clustered,2,negative,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
aacabbbcaaaaaca,mod_3,15,3,very_low,clustered,0,positive,YES,mod3_batch014,YES,TRUE,YES,TRUE,1,1
bcaacacccccbaaacaaaacabccaacaacca,mod_3,33,3,very_low,interleaved,0,positive,YES,mod3_batch014,YES,TRUE,YES,TRUE,1,1
acccabbbbbbbbbbbbbbbbbbbbac,mod_3,27,20,medium,clustered,2,negative,NO,mod3_batch014,YES,FALSE,NO,TRUE,1,1
babcbcbababcbcbababababababcbabababcbcbabcbcc,mod_3,45,22,medium,interleaved,1,near_miss,NO,mod3_batch014,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbaacaacacccacacac,mod_3,27,11,low,clustered,2,negative,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
bbbcbcbbbabbcabbabbaccbbababa,mod_3,29,17,medium,random,2,negative,NO,mod3_batch014,NO,TRUE,YES,FALSE,1,1
bcaacabccccac,mod_3,13,2,very_low,interleaved,2,negative,NO,mod3_batch014,NO,TRUE,NO,TRUE,1,1
bacacacaaaccaabcccaacacabccaccaa,mod_3,32,3,very_low,random,0,positive,YES,mod3_batch014,YES,TRUE,YES,TRUE,1,1
bbbabbcbbbcbbabbc,mod_3,17,12,low,interleaved,0,positive,YES,mod3_batch014,NO,FALSE,YES,TRUE,1,1
bbbbbbbbbcbbbbbbbbabbbbbbbbabbbbbbbbc,mod_3,37,33,high,interleaved,0,positive,YES,mod3_batch014,NO,FALSE,NO,FALSE,1,1
cacccaaaaaaacccaaaaccaabcaaaccaacaccaaaccccaaacaaaaaaaaccacabcaabc,mod_3,66,3,very_low,random,0,positive,YES,mod3_batch015,YES,TRUE,YES,TRUE,1,1
bcaaaaccbacacaaaabccacaccc,mod_3,26,3,very_low,interleaved,0,positive,YES,mod3_batch015,YES,TRUE,NO,FALSE,1,1
bbcabaabcbabcbbbccbcbacbbbabbacbaacbaccacbb,mod_3,43,20,medium,random,2,negative,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
bababcbcababcbabcc,mod_3,18,8,low,interleaved,2,negative,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
ccbcbaccaabcccaaacaabacaabca,mod_3,28,5,very_low,random,2,negative,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
bbbbbbbabbbbbbbcbbbbbbbcbbbbbbbcbbbbbbbabbbbbbbc,mod_3,48,42,high,interleaved,0,positive,YES,mod3_batch015,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,53,53,very_high,clustered,2,negative,NO,mod3_batch015,YES,FALSE,NO,TRUE,1,1
aacbcacbbbcbacbbbcbbbabb,mod_3,24,13,low,random,1,near_miss,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
abbbcbabbbbb,mod_3,12,9,low,random,0,positive,YES,mod3_batch015,YES,TRUE,YES,TRUE,1,1
baabaabcaabacbaaa,mod_3,17,5,very_low,interleaved,2,negative,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
ababccbabcccaccaabbccccabaabcabcaabbcca,mod_3,39,11,low,random,2,negative,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbbbbbcacccac,mod_3,26,19,medium,clustered,1,near_miss,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
cbaccbbbcbacbbccacbbabbaacbababaabacccacaabcbcbbaabbcbcbcbabaacabbbaaccbbbbacbbaccbbcc,mod_3,86,36,high,random,0,positive,YES,mod3_batch015,NO,FALSE,NO,FALSE,1,1
bccbcbbaccacbabbaa,mod_3,18,7,low,random,1,near_miss,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,32,30,medium,clustered,0,positive,YES,mod3_batch015,NO,FALSE,NO,FALSE,1,1
caaacaaacaacaacaacacccaaacacaacbcccabccacaacaaaccaaacaabbaaaaccbcacaacaacaac,mod_3,76,5,very_low,random,2,negative,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbabbbb,mod_3,15,14,low,random,2,negative,NO,mod3_batch015,NO,TRUE,NO,TRUE,1,1
bacaaaaaacaacacccaacaaccaaacacacaabcaaaccacccaacacccaaaacccaaccaaaac,mod_3,68,2,very_low,interleaved,2,negative,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
bcbababcbcabcbabcbaabcbcbabacbcbcbcbcc,mod_3,38,17,medium,interleaved,2,negative,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
caacbccaaacacacacaacaac,mod_3,23,1,very_low,random,1,near_miss,NO,mod3_batch015,NO,TRUE,YES,FALSE,1,1
bcabbbacbbbbbbbbbbbbbccbcbbbbbbb,mod_3,32,25,medium,random,1,near_miss,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
caaccccaacaaaccaaccaacacaacacbbccccaaaa,mod_3,39,2,very_low,clustered,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
cccacaaacccaccccaaaacccaccacaaa,mod_3,31,0,very_low,clustered,0,positive,YES,mod3_batch016,YES,TRUE,YES,TRUE,1,1
babbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbabbbbbbbbbbbbbbabbbbbbbbbb,mod_3,67,63,very_high,random,0,positive,YES,mod3_batch016,NO,FALSE,YES,TRUE,1,1
bbbbbbbbbbbbbababbbbbb,mod_3,22,20,medium,random,2,negative,NO,mod3_batch016,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbc,mod_3,22,21,medium,clustered,0,positive,YES,mod3_batch016,YES,TRUE,YES,TRUE,1,1
bbbbcbcbbbbbbbbbbcbbbbabbbbbbbbbbbbcbbbbbbbbbbbbb,mod_3,49,44,high,random,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
bbbbbcbbbbabbbbbabbbbabbbbabbbbbabbbbcbbbba,mod_3,43,35,high,interleaved,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
bacaacaacaacccbccaaccacaaaccabacaaaaacaaaaca,mod_3,44,3,very_low,interleaved,0,positive,YES,mod3_batch016,NO,FALSE,YES,TRUE,1,1
cbcabcbbaaaccccbacbacbcaaabccaabcaccaacaaaaccca,mod_3,47,9,low,random,0,positive,YES,mod3_batch016,NO,FALSE,YES,TRUE,1,1
bababcbabccaaccaabbbcbbbccacababbbbabcbcabaccacbbcbccbabbcbbcabbaaccbbbab,mod_3,73,33,high,random,0,positive,YES,mod3_batch016,NO,FALSE,NO,FALSE,1,1
bbbbbcbbbbbcbbbbbc,mod_3,18,15,low,interleaved,0,positive,YES,mod3_batch016,YES,TRUE,YES,TRUE,1,1
bcbbbcababacabbbcbbc,mod_3,20,11,low,random,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
bbbbbbbbbbbbbbbabbbbbacbabbcbbbbbb,mod_3,34,29,medium,random,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
aacccaaacccbbbbbbcaaccacaaacc,mod_3,29,6,low,clustered,0,positive,YES,mod3_batch016,YES,TRUE,YES,TRUE,1,1
baabcabccbccbaabaabacbcc,mod_3,24,8,low,interleaved,2,negative,NO,mod3_batch016,NO,TRUE,YES,FALSE,1,1
ccaaccbaabaacbcabca,mod_3,19,4,very_low,random,1,near_miss,NO,mod3_batch016,NO,TRUE,YES,FALSE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbc,mod_3,31,30,medium,clustered,0,positive,YES,mod3_batch016,YES,TRUE,NO,FALSE,1,1
bcabccbacbcabccbaabccbca,mod_3,24,8,low,interleaved,2,negative,NO,mod3_batch016,NO,TRUE,NO,TRUE,1,1
bcbcbbbbaaabbcbcabbbbaabbcbbbbbbacabcabacccbcbbcbbccbcccabbcbaba,mod_3,64,33,high,random,0,positive,YES,mod3_batch016,NO,FALSE,YES,TRUE,1,1
aaccacccaaacaaacacaacaaacccacccccaaaccccaaacaaacaaacacccacabbbbbccaacaccaccaacccaacccacaacaa,mod_3,92,5,very_low,clustered,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
bababcbcbcbabccbcbabcbabcbcbca,mod_3,30,14,low,interleaved,2,negative,NO,mod3_batch017,NO,TRUE,NO,TRUE,1,1
aaacaaaaaaaacccaccaccaccaaacaacaaaaaacaaaaaaccccaccacaaaaaacacacacaaacccbbbbcaa,mod_3,79,4,very_low,clustered,1,near_miss,NO,mod3_batch017,NO,TRUE,NO,TRUE,1,1
acccaacaaaaaaaccccaaacccbacaacccacccaccaaccaccaaaaaa,mod_3,52,1,very_low,clustered,1,near_miss,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
aaacaacaccaaaaaccccacaccaaccaccaaaaacacaacccaacaaacccaaaacbbbcccacaacacacaaccacacc,mod_3,82,3,very_low,clustered,0,positive,YES,mod3_batch017,YES,TRUE,YES,TRUE,1,1
acacaccaaccbbbbbbbbbbbbbbbbbbcacaacaaa,mod_3,38,18,medium,clustered,0,positive,YES,mod3_batch017,NO,FALSE,YES,TRUE,1,1
ccca,mod_3,4,0,very_low,random,0,positive,YES,mod3_batch017,YES,TRUE,YES,TRUE,1,1
caabccaacaccaaacbacc,mod_3,20,2,very_low,random,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
abaccacbccccbccacaaacaacccccaabacbacaccaacaaaccc,mod_3,48,5,very_low,random,2,negative,NO,mod3_batch017,NO,TRUE,NO,TRUE,1,1
cabbbbcacacaccccaaaacaaaaacccaacacacaaaacccacacacccaacca,mod_3,56,4,very_low,clustered,1,near_miss,NO,mod3_batch017,NO,TRUE,NO,TRUE,1,1
aaacbcaaaacaacaabacccccaacccaaccacac,mod_3,36,2,very_low,random,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
ccccacacaccccccac,mod_3,17,0,very_low,clustered,0,positive,YES,mod3_batch017,YES,TRUE,YES,TRUE,1,1
bbabcbbbacbbbcbbbbaccacaabcbbcaabbaabbcabbaccabbbbbbcabbbbabbabbbbcbacbb,mod_3,72,41,high,random,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
caacbbbbbbbbbbbbbbbbbbaccacacc,mod_3,30,18,medium,clustered,0,positive,YES,mod3_batch017,YES,TRUE,YES,TRUE,1,1
bbbbbbbbbbbbbbbbbbbbbbbbb,mod_3,25,25,medium,interleaved,1,near_miss,NO,mod3_batch017,YES,FALSE,NO,TRUE,1,1
bcbcbabcbababcbcababababababcbabccbcbcbababcbcbca,mod_3,49,23,medium,interleaved,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
bcbbbbbbbbcbbbabbbcbbcbaabbbbabbbbbcbabbbbbbbbbbabbbbbbbbbbbbbbbacbabacbbbab,mod_3,76,59,very_high,random,2,negative,NO,mod3_batch017,NO,TRUE,YES,FALSE,1,1
